"id","location","name","properties_defaultSecondaryLocation","properties_earliestRestoreDate","properties_secondaryType","properties_storageAccountType","properties_zoneRedundant","resourceGroup","subscriptionId","type","BackupDays","DbServer"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-pre-rsg-app-weu/providers/Microsoft.Sql/servers/wil-wrt-pre-sql-weu/databases/AuditOld","westeurope","AuditOld","northeurope","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-pre-rsg-app-weu","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102740186111","wil-wrt-pre-sql-weu"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-pre-rsg-app-weu/providers/Microsoft.Sql/servers/wil-wrt-pre-sql-weu/databases/Rail","westeurope","Rail","northeurope","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-pre-rsg-app-weu","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102740186111","wil-wrt-pre-sql-weu"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-pre-rsg-app-weu/providers/Microsoft.Sql/servers/wil-wrt-pre-sql-weu/databases/RailOld","westeurope","RailOld","northeurope","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-pre-rsg-app-weu","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102741342824","wil-wrt-pre-sql-weu"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-pre-rsg-app-weu/providers/Microsoft.Sql/servers/wil-wrt-pre-sql-weu/databases/Strukton","westeurope","Strukton","northeurope","2021-07-31T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-pre-rsg-app-weu","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","36.5810274250012","wil-wrt-pre-sql-weu"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-pre-rsg-app-weu/providers/Microsoft.Sql/servers/wil-wrt-pre-sql-weu/databases/Workflow","westeurope","Workflow","northeurope","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-pre-rsg-app-weu","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.5810274365787","wil-wrt-pre-sql-weu"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-pre-rsg-app-weu/providers/Microsoft.Sql/servers/wil-wrt-pre-sql-weu/databases/WorkflowOld","westeurope","WorkflowOld","northeurope","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-pre-rsg-app-weu","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102744814583","wil-wrt-pre-sql-weu"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-rpoc-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-rpoc-sql-aue/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-rpoc-rsg-app-aue","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102745974421","wil-wrt-rpoc-sql-aue"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-rpoc-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-rpoc-sql-aue/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-rpoc-rsg-app-aue","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102747338426","wil-wrt-rpoc-sql-aue"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-rpoc-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-rpoc-sql-aue/databases/Strukton","australiaeast","Strukton","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-rpoc-rsg-app-aue","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102748500579","wil-wrt-rpoc-sql-aue"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/t3-wil-wrt-rpoc-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-rpoc-sql-aue/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-rpoc-rsg-app-aue","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102749661921","wil-wrt-rpoc-sql-aue"
"/subscriptions/1bc38ca0-6f7f-4f68-946f-5359d9ace66a/resourceGroups/wr-pre-ccvw/providers/Microsoft.Sql/servers/wr-pre-ccvw/databases/ccvw","westeurope","ccvw","northeurope","2021-08-28T00:00:00.0000000Z",,"GRS","False","wr-pre-ccvw","1bc38ca0-6f7f-4f68-946f-5359d9ace66a","microsoft.sql/servers/databases","8.58102750814236","wr-pre-ccvw"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102751973264","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/AuditOld","australiaeast","AuditOld","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102754289815","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102755445949","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/RailOld","australiaeast","RailOld","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102756601273","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/Strukton","australiaeast","Strukton","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102756601273","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102757756019","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/t3-wil-wrt-sbx-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-sbx-sql-aue/databases/WorkflowOld","australiaeast","WorkflowOld","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-sbx-rsg-app-aue","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.58102759030556","wil-wrt-sbx-sql-aue"
"/subscriptions/249312a0-4c83-4d73-b164-18c5e72bf219/resourceGroups/wr-sbx-ccvw/providers/Microsoft.Sql/servers/wr-sbx-ccvw/databases/ccvw","westeurope","ccvw","northeurope","2021-08-29T00:00:00.0000000Z",,"GRS","False","wr-sbx-ccvw","249312a0-4c83-4d73-b164-18c5e72bf219","microsoft.sql/servers/databases","7.5810276018912","wr-sbx-ccvw"
"/subscriptions/2e254e02-1149-4bb8-8db1-f20511afb1a4/resourceGroups/t3-wil-dev-fnb-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-dev-fnb-aue1-sql/databases/FoodBeverage","australiaeast","FoodBeverage","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-dev-fnb-aue1-app-rsg","2e254e02-1149-4bb8-8db1-f20511afb1a4","microsoft.sql/servers/databases","7.58102761347106","wil-dev-fnb-aue1-sql"
"/subscriptions/2e254e02-1149-4bb8-8db1-f20511afb1a4/resourceGroups/t3-wil-uxa-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-uxa-dev-sql-aue/databases/PlatformCore","australiaeast","PlatformCore","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-uxa-dev-rsg-app-aue","2e254e02-1149-4bb8-8db1-f20511afb1a4","microsoft.sql/servers/databases","7.58102762502894","wil-uxa-dev-sql-aue"
"/subscriptions/2e254e02-1149-4bb8-8db1-f20511afb1a4/resourceGroups/t3-wil-uxa-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-uxa-dev-sql-aue/databases/UxContent","australiaeast","UxContent","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-uxa-dev-rsg-app-aue","2e254e02-1149-4bb8-8db1-f20511afb1a4","microsoft.sql/servers/databases","7.58102763660417","wil-uxa-dev-sql-aue"
"/subscriptions/2e254e02-1149-4bb8-8db1-f20511afb1a4/resourceGroups/t3-wil-uxa-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-uxa-dev-sql-aue/databases/UxCore","australiaeast","UxCore","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-uxa-dev-rsg-app-aue","2e254e02-1149-4bb8-8db1-f20511afb1a4","microsoft.sql/servers/databases","7.58102763660417","wil-uxa-dev-sql-aue"
"/subscriptions/3ab44a28-5c8d-4f57-9d5e-b4830331e5db/resourceGroups/platform-prd-aue/providers/Microsoft.Sql/servers/publicapi-prd-aue/databases/platform","australiaeast","platform","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","platform-prd-aue","3ab44a28-5c8d-4f57-9d5e-b4830331e5db","microsoft.sql/servers/databases","7.58102764818981","publicapi-prd-aue"
"/subscriptions/3ab44a28-5c8d-4f57-9d5e-b4830331e5db/resourceGroups/platform-prd-aue/providers/Microsoft.Sql/servers/publicapi-prd-aue/databases/publicapi","australiaeast","publicapi","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","platform-prd-aue","3ab44a28-5c8d-4f57-9d5e-b4830331e5db","microsoft.sql/servers/databases","7.58102765976389","publicapi-prd-aue"
"/subscriptions/3ab44a28-5c8d-4f57-9d5e-b4830331e5db/resourceGroups/t3-wil-prd-fnb-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-prd-fnb-aue1-sql/databases/FoodBeverage","australiaeast","FoodBeverage","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-prd-fnb-aue1-app-rsg","3ab44a28-5c8d-4f57-9d5e-b4830331e5db","microsoft.sql/servers/databases","7.58102767134028","wil-prd-fnb-aue1-sql"
"/subscriptions/3ab44a28-5c8d-4f57-9d5e-b4830331e5db/resourceGroups/t3-wil-uxa-prd-rsg-app-aue/providers/Microsoft.Sql/servers/wil-uxa-prd-sql-aue/databases/PlatformCore","australiaeast","PlatformCore","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-uxa-prd-rsg-app-aue","3ab44a28-5c8d-4f57-9d5e-b4830331e5db","microsoft.sql/servers/databases","7.58102768290393","wil-uxa-prd-sql-aue"
"/subscriptions/3ab44a28-5c8d-4f57-9d5e-b4830331e5db/resourceGroups/t3-wil-uxa-prd-rsg-app-aue/providers/Microsoft.Sql/servers/wil-uxa-prd-sql-aue/databases/UxContent","australiaeast","UxContent","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-uxa-prd-rsg-app-aue","3ab44a28-5c8d-4f57-9d5e-b4830331e5db","microsoft.sql/servers/databases","7.58102769447917","wil-uxa-prd-sql-aue"
"/subscriptions/3ab44a28-5c8d-4f57-9d5e-b4830331e5db/resourceGroups/t3-wil-uxa-prd-rsg-app-aue/providers/Microsoft.Sql/servers/wil-uxa-prd-sql-aue/databases/UxCore","australiaeast","UxCore","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-uxa-prd-rsg-app-aue","3ab44a28-5c8d-4f57-9d5e-b4830331e5db","microsoft.sql/servers/databases","7.5810277060463","wil-uxa-prd-sql-aue"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/IgniteDemo/providers/Microsoft.Sql/servers/ignite-demo-anomaly/databases/IgniteAnomaly","australiaeast","IgniteAnomaly","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","ignitedemo","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","7.5810277060463","ignite-demo-anomaly"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-dev-wrt-cu1-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-cu1-aue1-sql/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-dev-wrt-cu1-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102771763079","wil-dev-wrt-cu1-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-dev-wrt-cu1-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-cu1-aue1-sql/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-dev-wrt-cu1-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102772928588","wil-dev-wrt-cu1-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-dev-wrt-cu1-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-cu1-aue1-sql/databases/Strukton","australiaeast","Strukton","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-dev-wrt-cu1-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102774078356","wil-dev-wrt-cu1-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-dev-wrt-cu1-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-cu1-aue1-sql/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-dev-wrt-cu1-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.5810277523588","wil-dev-wrt-cu1-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-kvn-wrt-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-kvn-wrt-aue1-sql/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-kvn-wrt-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.5810277523588","wil-kvn-wrt-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-kvn-wrt-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-kvn-wrt-aue1-sql/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-kvn-wrt-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102776393287","wil-kvn-wrt-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-kvn-wrt-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-kvn-wrt-aue1-sql/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-kvn-wrt-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.5810277755162","wil-kvn-wrt-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-mss-wrt-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-mss-wrt-aue1-sql/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-mss-wrt-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102778709028","wil-mss-wrt-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-mss-wrt-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-mss-wrt-aue1-sql/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-mss-wrt-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102778709028","wil-mss-wrt-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-mss-wrt-aue1-app-rsg/providers/Microsoft.Sql/servers/wil-mss-wrt-aue1-sql/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-mss-wrt-aue1-app-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102779866551","wil-mss-wrt-aue1-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-wrt-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-dev-sql-aue/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-dev-rsg-app-aue","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102781023264","wil-wrt-dev-sql-aue"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-wrt-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-dev-sql-aue/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-dev-rsg-app-aue","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102782181597","wil-wrt-dev-sql-aue"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-wrt-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-dev-sql-aue/databases/Rail_PRD_20210120","australiaeast","Rail_PRD_20210120","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-dev-rsg-app-aue","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","7.5810278449537","wil-wrt-dev-sql-aue"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-wrt-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-dev-sql-aue/databases/Strukton","australiaeast","Strukton","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-dev-rsg-app-aue","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102785654514","wil-wrt-dev-sql-aue"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/t3-wil-wrt-dev-rsg-app-aue/providers/Microsoft.Sql/servers/wil-wrt-dev-sql-aue/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","t3-wil-wrt-dev-rsg-app-aue","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102786811111","wil-wrt-dev-sql-aue"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/wil-dev-wrt-wil-aue-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-wil-aue-sql/databases/Audit","australiaeast","Audit","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","wil-dev-wrt-wil-aue-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102786811111","wil-dev-wrt-wil-aue-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/wil-dev-wrt-wil-aue-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-wil-aue-sql/databases/Rail","australiaeast","Rail","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","wil-dev-wrt-wil-aue-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102787967824","wil-dev-wrt-wil-aue-sql"
"/subscriptions/5b797013-f6dc-4235-a157-e4cb98ef8599/resourceGroups/wil-dev-wrt-wil-aue-rsg/providers/Microsoft.Sql/servers/wil-dev-wrt-wil-aue-sql/databases/Workflow","australiaeast","Workflow","australiasoutheast","2021-08-28T00:00:00.0000000Z",,"GRS","False","wil-dev-wrt-wil-aue-rsg","5b797013-f6dc-4235-a157-e4cb98ef8599","microsoft.sql/servers/databases","8.58102789125","wil-dev-wrt-wil-aue-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/AssetCoreDB","australiaeast","AssetCoreDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102790284838","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/ConnectorCoreDB","australiaeast","ConnectorCoreDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102791439815","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/CptDB","australiaeast","CptDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102792598611","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/DigitalTwinDB","australiaeast","DigitalTwinDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102793753704","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/DirectoryCoreDB","australiaeast","DirectoryCoreDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102795030903","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/InsightDB","australiaeast","InsightDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102795030903","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/MarketPlace","australiaeast","MarketPlace","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.5810279618912","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/SinkDB","australiaeast","SinkDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102797345949","wil-dev-min-shr-aue2-sql"
"/subscriptions/7dab7b5a-d968-43a5-a50f-9509244c297b/resourceGroups/t2-wil-dev-min-shr-aue2-mgt-rsg/providers/Microsoft.Sql/servers/wil-dev-min-shr-aue2-sql/databases/SiteCoreDB","australiaeast","SiteCoreDB","australiasoutheast","2021-08-29T00:00:00.0000000Z",,"GRS","False","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","microsoft.sql/servers/databases","7.58102798503819","wil-dev-min-shr-aue2-sql"
