"CurrentWorkspace","SubscriptionName","location","name","resourceGroup","subscriptionId","TargetWorkspace","RequiresUpdate"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bhp-dev11-default-ed4ec1b2","rg-twin-bhp-dev11-default-a07b815b","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-red-dev2-default-ea787925","rg-twin-red-dev2-default-f3ef2b7d","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bpi-dev-default-2c559f55","rg-twin-bpi-dev-default-5010acd8","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bhp-dev7-default-d08b4b38","rg-twin-bhp-dev7-default-cf99e019","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bdo-dev-default-18f08ba6","rg-twin-bdo-dev-default-b76f23b0","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-ust-dev-default-07ca151f","rg-twin-ust-dev-default-5aa3916c","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bhp-dev8-default-2f8e9023","rg-twin-bhp-dev8-default-a28c4add","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bhp-dev9-default-6c142e74","rg-twin-bhp-dev9-default-4efac8fe","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-msft-dev1-default-f70c22c3","rg-twin-msft-dev1-default-17fc42d2","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-ing-dev-default-7cc36a52","rg-twin-ing-dev-default-3a0d88c0","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","ain-twin-bhp-dev10-default-d2280782","rg-twin-bhp-dev10-default-0724a054","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","K8S-Internal-Environments","australiaeast","wil-dev-min-shr-aue2-ain","t2-wil-dev-min-shr-aue2-mgt-rsg","7dab7b5a-d968-43a5-a50f-9509244c297b","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-fac-aue1-ain","t3-wil-dev-mkp-fac-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-inf-aue1-ain","t3-wil-dev-mkp-inf-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-bac-aue1-ain","t3-wil-dev-mkp-bac-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","samsung-smartthings-dev","samsung-smartthings","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-vmd-aue1-ain","t3-wil-dev-mkp-vmd-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-smn-aue1-ain","t3-wil-dev-mkp-smn-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-cpt-aue1-ain","t3-wil-dev-mkp-cpt-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-msft-aue1-la","powerbi","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-ang-aue1-ain","t3-wil-dev-mkp-ang-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-lut-aue1-ain","t3-wil-dev-mkp-lut-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-oua-aue1-ain","t3-wil-dev-mkp-oua-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","willowpbirefresh","powerbi","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-lda-cu1-aue1-ain","t3-wil-dev-lda-cu1-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","eastus2","wil-dev-lda-cu1-eu21-ain","t3-wil-dev-lda-cu1-eu21-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-mch-aue1-ain","t3-wil-dev-mkp-mch-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","willow4088838081","powerbi","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-vci-aue1-ain","t3-wil-dev-mkp-vci-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","ValidateUserCredentials","t3-wil-dev-plt-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-vgs-aue1-ain","t3-wil-dev-mkp-vgs-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-aue1-ain","t3-wil-dev-mkp-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-oda-aue1-ain","t3-wil-dev-mkp-oda-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-imp-aue1-ain","t3-wil-dev-mkp-imp-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-ins-aue1-fnc","t3-wil-dev-mkp-ins-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-acc-aue1-ain","t3-wil-dev-mkp-acc-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","eastus2","wil-dev-lda-brf-eu21-ain","t3-wil-dev-lda-brf-eu21-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-adm-aue1-ain","t3-wil-dev-adm-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-ins-aue1-ain","t3-wil-dev-mkp-ins-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-sfm-aue1-ain","t3-wil-dev-mkp-sfm-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-alm-aue1-ain","t3-wil-dev-alm-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-247-aue1-ain","t3-wil-dev-mkp-247-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","eastus2","wil-dev-lda-msft-eu21-ain","t3-wil-dev-lda-msft-eu21-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","westus2","adtdemo","tony-digitaltwins","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-mod-aue1-ain","t3-wil-dev-mkp-mod-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-sap-aue1-ain","t3-wil-dev-mkp-sap-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","westus2","adt-livedataingest","tony-digitaltwins","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-alt-aue1-ain","t3-wil-dev-alt-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-ccr-aue1-ain","t3-wil-dev-mkp-ccr-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-lda-aue1-ain","t3-wil-dev-lda-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","eastus2","wil-dev-lda-eu21-ain","t3-wil-dev-lda-eu21-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
"/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","Platform-DEV","australiaeast","wil-dev-mkp-seb-aue1-ain","t3-wil-dev-mkp-seb-aue1-app-rsg","0be01d84-8432-4558-9aba-ecd204a3ee61","/subscriptions/178b67d7-b6fd-46db-b4a3-b57f8a6b045f/resourceGroups/nonprod-platformshared/providers/Microsoft.OperationalInsights/workspaces/nonprodplatformshared-aue-log","False"
